Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 03:11:43.473,0.159,TCP  ,192.168.220.16,49062,10002_113,443.0,2,    1265,1,.AP...,0,normal,---,---,---
2017-03-15 11:42:30.932,0.001,UDP  ,192.168.220.11,47924,DNS,53.0,2,     174,1,......,0,normal,---,---,---
2017-03-16 15:23:57.049,0.0,TCP  ,192.168.210.5,58755,12728_180,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 07:53:14.568,0.0,TCP  ,192.168.100.5,445,192.168.220.6,52108.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-20 11:08:16.374,3.306,TCP  ,10296_238,80,192.168.210.5,50049.0,7,    4120,1,.AP.S.,32,normal,---,---,---
2017-03-20 09:16:27.752,0.271,TCP  ,10796_85,443,192.168.210.5,51675.0,16,   12160,1,.AP.S.,32,normal,---,---,---
2017-03-15 08:13:09.427,0.0,TCP  ,11001_207,80,192.168.220.13,34358.0,1,     279,1,.AP...,32,normal,---,---,---
2017-03-18 13:26:24.453,0.103,UDP  ,192.168.220.7,35763,DNS,53.0,2,     152,1,......,0,normal,---,---,---
2017-03-15 14:26:22.039,0.225,TCP  ,192.168.200.8,54783,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-18 19:37:39.829,0.003,TCP  ,192.168.220.15,50856,192.168.100.5,445.0,2,174,1,.AP...,0,normal,---,---,---
2017-03-21 12:10:14.708,0.0,TCP  ,192.168.220.15,47532,12087_195,443.0,2,     108,1,...R..,32,normal,---,---,---
2017-03-19 15:59:27.199,0.0,TCP  ,14265_187,80,192.168.200.8,57624.0,1,      54,1,.A...F,32,normal,---,---,---
2017-03-21 10:50:33.218,0.0,TCP  ,14397_60,443,192.168.220.16,37060.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 13:37:58.972,0.027,TCP  ,192.168.220.16,60752,10199_6,443.0,5,     453,1,.AP..F,0,normal,---,---,---
2017-03-16 08:19:05.363,0.053,TCP  ,192.168.220.13,53186,10117_80,443.0,6,     699,1,.AP.S.,0,normal,---,---,---
2017-03-15 11:03:37.963,0.016,TCP  ,10085_31,80,192.168.200.4,38157.0,2,     132,1,.A...F,32,normal,---,---,---
2017-03-20 17:43:50.759,0.001,TCP  ,10005_36,443,192.168.220.14,58280.0,3,     413,1,.AP...,32,normal,---,---,---
2017-03-20 04:33:56.927,0.0,UDP  ,192.168.210.3,138,192.168.210.255,138.0,2,     517,1,......,0,normal,---,---,---
2017-03-20 11:51:14.081,0.074,TCP  ,192.168.220.6,46451,10481_6,443.0,4,     264,1,.A...F,0,normal,---,---,---
2017-03-21 13:27:13.298,0.0,TCP  ,192.168.220.8,52921,10710_124,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 18:04:40.422,0.0,TCP  ,10261_111,443,192.168.220.7,57261.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 04:35:46.138,0.0,TCP  ,192.168.200.9,49595,10012_33,80.0,1,      54,1,.A.R..,0,normal,---,---,---
2017-03-18 19:07:02.300,0.0,TCP  ,192.168.220.7,41005,10077_156,80.0,1,66,1,.A....,0,normal,---,---,---
2017-03-20 07:27:23.744,0.036,TCP  ,11930_132,443,192.168.220.4,51227.0,2,     163,1,.AP..F,32,normal,---,---,---
2017-03-21 15:58:21.961,0.147,TCP  ,192.168.220.14,51223,10587_162,80.0,24,    1877,1,.AP.S.,0,normal,---,---,---
2017-03-20 14:56:34.839,0.076,TCP  ,192.168.220.6,46931,10068_66,80.0,18,    1495,1,.AP.S.,0,normal,---,---,---
2017-03-16 15:13:07.671,0.0,TCP  ,192.168.210.5,57135,10075_194,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 07:26:51.998,0.022,TCP  ,192.168.220.4,35050,10167_136,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-15 06:42:50.845,0.0,TCP  ,192.168.210.5,63052,10591_216,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 16:50:11.121,0.0,TCP  ,192.168.220.8,46419,10499_66,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 07:32:27.971,0.0,TCP  ,192.168.210.5,51042,10409_168,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 08:42:11.070,0.0,TCP  ,10056_187,443,192.168.220.11,38114.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 07:12:34.079,0.0,TCP  ,192.168.220.15,50398,10225_200,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 08:58:14.615,0.033,TCP  ,192.168.220.4,33231,10131_216,80.0,5,     739,1,.AP.S.,0,normal,---,---,---
2017-03-15 12:34:01.398,0.0,TCP  ,192.168.200.8,54620,10060_27,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-17 17:04:27.095,0.085,TCP  ,10075_226,443,192.168.220.13,46503.0,18,   31061,1,.AP...,32,normal,---,---,---
2017-03-21 10:25:10.015,0.0,TCP  ,192.168.210.5,61636,10012_35,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 09:29:12.037,0.0,TCP  ,10066_44,443,192.168.200.8,54344.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 09:55:15.888,0.0,TCP  ,11388_60,80,192.168.210.4,58369.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 16:13:46.678,0.0,TCP  ,192.168.220.15,60574,12803_4,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 09:39:27.924,0.016,TCP  ,10979_53,80,192.168.220.13,53641.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-15 12:32:45.161,0.0,UDP  ,DNS,53,192.168.200.8,53833.0,1,     106,1,......,0,normal,---,---,---
2017-03-21 18:25:17.537,0.117,TCP  ,192.168.220.15,45471,10139_42,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-21 16:33:23.352,0.0,TCP  ,10199_2,80,192.168.220.14,39019.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 18:19:33.988,0.0,TCP  ,10296_225,443,192.168.200.9,62139.0,2,     154,1,.AP...,32,normal,---,---,---
2017-03-17 14:30:13.983,0.048,UDP  ,192.168.220.8,58558,DNS,53.0,2,     148,1,......,0,normal,---,---,---
2017-03-15 02:44:47.931,0.213,TCP  ,10001_232,80,192.168.220.16,58473.0,9,   10499,1,.AP.S.,0,normal,---,---,---
2017-03-17 13:54:26.639,0.0,TCP  ,10341_141,80,192.168.210.5,59941.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 10:31:28.902,0.045,UDP  ,192.168.220.16,41750,DNS,53.0,2,     152,1,......,0,normal,---,---,---
2017-03-15 07:14:49.808,0.428,TCP  ,11005_156,443,192.168.220.11,56493.0,15,   10692,1,.AP.S.,32,normal,---,---,---
2017-03-20 10:01:25.792,0.0,UDP  ,192.168.220.10,51084,DNS,53.0,2,     180,1,......,0,normal,---,---,---
2017-03-16 11:11:45.531,1.833,TCP  ,192.168.220.4,46791,10665_85,443.0,3,    1163,1,.AP...,0,normal,---,---,---
2017-03-16 08:09:02.029,0.125,TCP  ,192.168.220.4,33378,10163_21,443.0,7,    1812,1,.AP.S.,0,normal,---,---,---
2017-03-20 04:18:54.287,0.0,TCP  ,192.168.100.5,445,192.168.220.15,50856.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-19 11:51:32.680,0.0,TCP  ,10108_7,80,192.168.200.8,55151.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 08:10:23.826,0.002,UDP  ,192.168.220.13,44552,DNS,53.0,2,     166,1,......,0,normal,---,---,---
2017-03-17 11:46:15.128,0.024,TCP  ,192.168.200.5,51493,10244_14,443.0,2,     761,1,.AP...,0,normal,---,---,---
2017-03-20 13:53:10.618,0.31,TCP  ,11263_87,443,192.168.220.6,34230.0,11,    7926,1,.AP.S.,32,normal,---,---,---
2017-03-16 15:45:18.726,0.0,TCP  ,10063_33,80,192.168.200.9,63978.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 15:08:28.468,0.0,TCP  ,192.168.220.11,34149,12685_157,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 15:00:04.932,0.0,TCP  ,192.168.220.13,47519,10066_125,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-19 15:58:25.672,0.0,TCP  ,10532_203,80,192.168.200.8,57177.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 12:42:04.310,0.0,TCP  ,192.168.200.8,56738,10077_156,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-20 14:09:18.614,0.78,TCP  ,192.168.210.5,60356,10561_14,80.0,3,     932,1,.AP...,0,normal,---,---,---
2017-03-17 14:34:05.117,0.047,UDP  ,192.168.220.8,60323,DNS,53.0,2,     164,1,......,0,normal,---,---,---
2017-03-17 13:43:53.148,1.024,TCP  ,192.168.220.14,53936,192.168.100.5,445.0,3,     240,1,.AP...,0,normal,---,---,---
2017-03-15 15:24:15.770,0.0,UDP  ,192.168.210.5,61395,DNS,53.0,1,      73,1,......,0,normal,---,---,---
2017-03-18 18:31:32.610,0.0,TCP  ,192.168.100.5,445,192.168.220.9,32947.0,1,      70,1,.AP...,0,normal,---,---,---
2017-03-20 07:28:40.177,0.0,TCP  ,10154_234,443,192.168.210.5,55731.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 11:12:37.058,0.0,UDP  ,192.168.220.13,37697,DNS,53.0,2,     154,1,......,0,normal,---,---,---
2017-03-21 07:33:39.077,0.0,UDP  ,DNS,53,192.168.220.15,55417.0,1,     165,1,......,0,normal,---,---,---
2017-03-15 16:04:59.464,0.0,UDP  ,192.168.220.14,33568,DNS,53.0,1,      74,1,......,0,normal,---,---,---
2017-03-16 15:07:02.717,0.223,TCP  ,10527_3,443,192.168.210.5,57758.0,7,     678,1,.AP.S.,32,normal,---,---,---
2017-03-20 13:44:37.810,0.033,TCP  ,192.168.200.4,52122,10532_180,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-17 08:11:35.045,0.027,TCP  ,10135_20,443,192.168.220.11,47409.0,5,     361,1,.AP..F,32,normal,---,---,---
2017-03-17 12:32:03.312,0.256,TCP  ,192.168.220.6,40750,10139_42,80.0,6,    1058,1,.AP.SF,0,normal,---,---,---
2017-03-16 07:15:22.021,0.051,TCP  ,192.168.220.15,51546,10129_14,443.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-20 10:07:15.192,0.0,TCP  ,10471_78,443,192.168.200.9,49422.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 16:45:02.534,0.233,TCP  ,192.168.200.8,51288,10724_102,443.0,2,     166,1,.AP...,0,normal,---,---,---
2017-03-21 13:34:09.334,0.0,TCP  ,10180_116,443,192.168.220.11,54501.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 08:34:03.793,0.035,TCP  ,10010_37,80,192.168.220.13,46793.0,3,     904,1,.AP.S.,32,normal,---,---,---
2017-03-20 13:52:22.062,0.0,TCP  ,10078_77,80,192.168.220.14,42051.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 10:27:14.227,0.0,TCP  ,EXT_SERVER,8082,192.168.200.9,49196.0,1,     200,1,.AP...,32,normal,---,---,---
2017-03-16 12:00:32.131,0.199,TCP  ,11190_51,443,192.168.220.6,33973.0,9,    4965,1,.AP.S.,32,normal,---,---,---
2017-03-17 07:41:06.720,0.68,TCP  ,192.168.220.15,40811,10107_197,443.0,7,    1572,1,.AP.S.,0,normal,---,---,---
2017-03-20 09:32:27.843,0.0,TCP  ,10081_164,443,192.168.220.6,46495.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 14:49:59.132,0.721,TCP  ,192.168.220.11,46654,10110_13,80.0,6,    1610,1,.AP.S.,0,normal,---,---,---
2017-03-21 16:55:03.554,0.0,TCP  ,10064_31,443,192.168.200.8,64144.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 15:09:38.491,0.0,TCP  ,10086_192,80,192.168.200.8,56634.0,1,      54,1,.A...F,32,normal,---,---,---
2017-03-16 17:16:25.872,0.0,TCP  ,192.168.200.8,57009,10541_147,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 05:33:06.099,0.021,TCP  ,192.168.220.14,48380,EXT_SERVER,8082.0,2,     338,1,.AP...,0,normal,---,---,---
2017-03-20 16:46:11.247,0.0,TCP  ,10956_52,443,192.168.220.16,39427.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 11:46:30.015,0.029,TCP  ,10163_11,443,192.168.220.11,54313.0,3,     193,1,.AP..F,0,normal,---,---,---
2017-03-15 11:42:58.602,1.225,TCP  ,10918_114,443,192.168.220.11,35757.0,2,     610,1,.AP...,32,normal,---,---,---
2017-03-16 14:06:32.948,0.0,TCP  ,192.168.210.5,51083,10012_48,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-15 13:41:58.989,0.003,UDP  ,192.168.220.16,51561,DNS,53.0,2,     190,1,......,0,normal,---,---,---
2017-03-16 12:45:59.185,0.003,UDP  ,192.168.220.11,36943,DNS,53.0,2,     144,1,......,0,normal,---,---,---
2017-03-21 16:35:57.980,0.934,TCP  ,10796_85,443,192.168.220.14,57807.0,15,   10960,1,.AP...,32,normal,---,---,---
2017-03-16 18:20:03.197,0.066,TCP  ,10005_36,443,192.168.210.5,57193.0,2,     200,1,.AP...,32,normal,---,---,---
2017-03-16 13:24:37.820,0.0,TCP  ,192.168.200.8,64345,10321_204,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 16:12:20.704,0.004,UDP  ,DNS,53,192.168.220.15,43304.0,2,     481,1,......,0,normal,---,---,---
2017-03-16 09:09:07.487,0.016,TCP  ,10060_27,80,192.168.220.7,33102.0,4,    2053,1,.AP.S.,32,normal,---,---,---
2017-03-20 09:54:24.957,1.015,TCP  ,192.168.200.9,62789,10082_249,80.0,3,     186,1,.A..S.,0,normal,---,---,---
2017-03-17 05:52:19.827,0.005,TCP  ,192.168.220.12,56484,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-16 14:42:03.461,0.0,TCP  ,10754_14,80,192.168.220.7,41084.0,1,      54,1,.A.R..,32,normal,---,---,---
2017-03-15 10:26:17.150,0.0,UDP  ,192.168.220.8,57425,DNS,53.0,2,     172,1,......,0,normal,---,---,---
2017-03-16 08:43:57.246,0.025,TCP  ,192.168.220.6,39033,10089_52,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-16 14:32:56.239,0.0,TCP  ,192.168.220.16,35729,10087_41,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 15:47:50.990,0.0,TCP  ,192.168.220.16,34888,10455_2,443.0,1,      54,1,.A...F,0,normal,---,---,---
2017-03-21 11:02:16.719,0.001,UDP  ,192.168.220.4,57207,DNS,53.0,2,     162,1,......,0,normal,---,---,---
2017-03-17 17:09:20.424,0.002,TCP  ,10085_66,443,192.168.200.8,62587.0,3,     852,1,.AP...,32,normal,---,---,---
2017-03-18 19:01:10.829,0.091,TCP  ,192.168.220.7,42478,10206_7,80.0,2,430,1,.AP...,0,normal,---,---,---
2017-03-16 13:54:34.147,0.028,TCP  ,192.168.220.16,50086,10296_232,443.0,5,     842,1,.AP...,0,normal,---,---,---
2017-03-20 17:38:39.372,0.039,TCP  ,192.168.220.14,36922,10587_194,80.0,2,     805,1,.AP...,0,normal,---,---,---
2017-03-16 15:40:36.864,0.513,TCP  ,10595_80,443,192.168.220.16,43066.0,8,    8040,1,.AP.SF,32,normal,---,---,---
2017-03-21 11:10:10.327,0.033,TCP  ,10150_39,80,192.168.220.15,49984.0,3,     198,1,.A...F,32,normal,---,---,---
2017-03-16 07:16:14.454,0.0,UDP  ,DNS,53,192.168.210.5,56989.0,1,     175,1,......,0,normal,---,---,---
2017-03-16 15:42:36.721,0.0,TCP  ,10972_4,443,192.168.220.16,52414.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 13:00:05.235,0.0,TCP  ,192.168.220.16,45384,10087_41,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 13:25:09.277,0.027,TCP  ,192.168.220.16,46611,10064_217,443.0,2,     178,1,.AP...,0,normal,---,---,---
2017-03-21 16:12:43.773,0.0,TCP  ,192.168.220.15,50039,10086_192,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 08:08:00.338,0.026,TCP  ,192.168.220.4,58007,10092_103,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-21 18:26:09.808,0.0,TCP  ,10100_133,80,192.168.220.15,56610.0,1,      54,1,.A....,32,normal,---,---,---
2017-03-16 13:13:02.601,0.0,UDP  ,DNS,53,192.168.200.8,58338.0,1,      91,1,......,0,normal,---,---,---
2017-03-17 08:25:01.257,0.01,TCP  ,10118_111,443,192.168.220.9,38552.0,5,     697,1,.AP..F,32,normal,---,---,---
2017-03-20 11:11:37.717,1.118,TCP  ,192.168.220.13,60435,10296_238,443.0,234,   17930,1,.AP.S.,0,normal,---,---,---
2017-03-20 16:38:02.985,0.0,TCP  ,192.168.100.4,53255,10006_132,25.0,1,      74,1,....S.,0,normal,---,---,---
2017-03-17 15:14:53.804,0.0,TCP  ,192.168.200.4,40830,13699_120,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 15:19:00.069,0.0,TCP  ,10001_232,80,192.168.220.4,46390.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 07:54:10.487,0.0,UDP  ,192.168.220.7,46007,DNS,53.0,2,     170,1,......,0,normal,---,---,---
2017-03-21 03:28:15.910,0.0,TCP  ,192.168.100.5,445,192.168.220.8,52553.0,1,      70,1,.AP...,0,normal,---,---,---
2017-03-16 12:23:23.356,0.004,TCP  ,10074_39,443,192.168.220.6,50323.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-17 15:20:10.279,0.0,TCP  ,192.168.220.8,54977,11014_185,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 06:24:35.229,0.0,TCP  ,10208_76,80,192.168.220.4,39225.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 10:32:22.463,0.0,TCP  ,192.168.220.15,53008,11923_76,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 10:56:33.605,0.015,TCP  ,192.168.220.12,36854,10305_138,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-16 06:45:53.813,0.155,TCP  ,10150_27,443,192.168.220.6,52480.0,5,    1809,1,.AP.S.,32,normal,---,---,---
2017-03-20 01:14:00.540,0.001,TCP  ,192.168.220.12,50836,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-16 12:46:21.289,0.03,TCP  ,192.168.220.11,41888,10060_27,80.0,3,     206,1,.A..S.,0,normal,---,---,---
2017-03-16 07:13:53.890,0.0,TCP  ,10341_141,443,192.168.220.15,43605.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 14:54:40.565,0.0,UDP  ,192.168.220.11,47540,DNS,53.0,2,     144,1,......,0,normal,---,---,---
2017-03-20 17:39:12.734,0.0,UDP  ,192.168.220.9,51403,DNS,53.0,2,     168,1,......,0,normal,---,---,---
2017-03-20 16:20:23.855,0.0,TCP  ,12338_27,80,192.168.200.8,49885.0,1,      66,1,.A..S.,32,normal,---,---,---
2017-03-16 09:15:49.238,0.566,TCP  ,10012_25,80,192.168.220.16,45165.0,38,   93438,1,.AP.S.,32,normal,---,---,---
2017-03-20 13:37:08.155,0.248,TCP  ,192.168.220.15,38102,11608_170,443.0,12,    2766,1,.AP.S.,0,normal,---,---,---
2017-03-17 19:11:10.787,0.0,TCP  ,192.168.210.5,57015,10181_60,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 08:40:45.613,0.0,TCP  ,192.168.220.6,47077,10012_11,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 11:48:37.116,0.0,UDP  ,192.168.200.9,51322,DNS,53.0,1,      78,1,......,0,normal,---,---,---
2017-03-15 14:04:31.441,0.001,TCP  ,10696_3,443,192.168.220.16,55584.0,2,     154,1,.AP...,32,normal,---,---,---
2017-03-17 12:02:10.959,0.112,TCP  ,192.168.220.14,47750,10455_2,80.0,3,     580,1,.AP...,0,normal,---,---,---
2017-03-16 12:32:33.476,0.0,TCP  ,10060_27,80,192.168.220.5,57988.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 15:03:02.541,0.0,TCP  ,192.168.210.5,56434,10471_78,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 17:20:27.342,0.0,TCP  ,10092_108,80,192.168.210.5,65007.0,1,      62,1,.A..S.,0,normal,---,---,---
2017-03-15 09:26:09.148,0.0,UDP  ,DNS,53,192.168.210.4,58821.0,1,     144,1,......,0,normal,---,---,---
2017-03-20 12:33:40.112,0.0,TCP  ,192.168.100.5,445,192.168.220.13,60701.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-21 11:24:35.163,0.0,TCP  ,192.168.220.11,57291,11635_142,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 17:45:40.925,0.0,UDP  ,192.168.220.3,5353,10008_251,5353.0,1,     965,1,......,0,normal,---,---,---
2017-03-16 09:25:28.171,0.0,TCP  ,10004_36,443,192.168.220.13,48233.0,1,     112,1,.AP...,32,normal,---,---,---
2017-03-20 10:17:27.726,0.0,TCP  ,11014_185,443,192.168.220.8,42557.0,4,     317,1,.AP..F,32,normal,---,---,---
2017-03-20 13:36:23.470,0.0,TCP  ,10056_229,443,192.168.220.16,44732.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 13:18:58.017,0.0,TCP  ,192.168.220.12,33925,10862_164,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 16:14:14.640,0.288,TCP  ,10321_204,443,192.168.210.5,50620.0,7,    3042,1,.AP.S.,0,normal,---,---,---
2017-03-16 14:54:47.389,0.0,TCP  ,192.168.220.6,40155,10082_189,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 13:30:07.818,0.0,UDP  ,192.168.220.14,35234,DNS,53.0,2,     154,1,......,0,normal,---,---,---
2017-03-16 21:07:09.180,0.0,TCP  ,EXT_SERVER,8082,192.168.200.8,49192.0,1,200,1,.AP...,32,normal,---,---,---
2017-03-15 07:53:21.537,0.135,TCP  ,192.168.220.4,37581,10714_139,443.0,12,    1850,1,.AP.SF,0,normal,---,---,---
2017-03-17 09:53:21.284,0.0,TCP  ,192.168.220.11,55532,10028_249,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 13:15:22.709,0.0,TCP  ,192.168.220.4,43093,10527_4,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 16:22:38.841,0.062,TCP  ,10056_79,443,192.168.220.15,41730.0,28,   60877,1,.AP.S.,32,normal,---,---,---
2017-03-20 08:37:43.021,0.038,TCP  ,192.168.220.6,54076,10511_218,80.0,2,     140,1,.A..S.,0,normal,---,---,---
2017-03-17 06:37:28.279,0.0,TCP  ,192.168.220.11,48393,11442_143,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 13:10:08.150,1.722,TCP  ,10057_29,80,192.168.200.4,36766.0,4,    1864,1,.AP.S.,32,normal,---,---,---
2017-03-20 15:55:28.320,0.0,TCP  ,11718_205,443,192.168.220.15,51327.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:15:30.654,0.034,TCP  ,192.168.220.4,50780,10296_230,443.0,2,132,1,.A...F,0,normal,---,---,---
2017-03-20 11:31:01.560,0.0,TCP  ,14376_177,443,192.168.220.16,52381.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 10:15:35.948,0.0,TCP  ,11663_212,443,192.168.220.4,42581.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 14:39:43.260,0.019,TCP  ,192.168.220.14,42239,10076_237,80.0,4,     625,1,.AP...,0,normal,---,---,---
2017-03-21 07:12:29.042,0.0,TCP  ,12324_27,80,192.168.220.11,39383.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 10:56:07.724,0.0,TCP  ,10759_144,80,192.168.210.5,50653.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 13:16:55.408,0.0,TCP  ,12324_27,80,192.168.220.8,53268.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 06:39:52.096,0.028,TCP  ,192.168.210.5,62209,10060_27,80.0,3,     186,1,.A..S.,0,normal,---,---,---
2017-03-15 07:38:16.937,0.041,TCP  ,192.168.210.5,52694,10305_138,443.0,4,     535,1,.AP.S.,0,normal,---,---,---
2017-03-17 11:47:51.481,0.0,TCP  ,11200_95,443,192.168.210.5,54805.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 10:57:09.833,0.0,TCP  ,192.168.220.6,47193,12957_44,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 08:08:28.226,0.0,TCP  ,192.168.200.5,42739,11233_247,443.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-15 07:41:15.636,0.0,TCP  ,192.168.220.9,57607,10012_24,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 12:37:12.649,0.0,TCP  ,12324_27,80,192.168.220.16,42100.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-20 11:24:21.221,0.023,TCP  ,192.168.220.10,37874,13310_89,443.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-17 08:55:16.736,0.0,TCP  ,10650_134,80,192.168.220.10,58345.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-20 08:20:59.151,0.053,TCP  ,10073_64,443,192.168.220.4,53224.0,6,    5052,1,.AP.S.,32,normal,---,---,---
2017-03-15 16:28:12.233,1.534,TCP  ,10582_86,443,192.168.220.4,45866.0,20,    7916,1,.AP.S.,32,normal,---,---,---
2017-03-21 14:28:16.679,0.0,TCP  ,10321_101,80,192.168.220.10,33405.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 12:38:27.278,0.0,TCP  ,10296_226,80,192.168.220.6,42910.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:35:28.542,0.101,TCP  ,12722_221,443,192.168.220.14,50196.0,6,    5105,1,.AP.S.,32,normal,---,---,---
2017-03-17 12:48:05.698,0.0,TCP  ,192.168.100.5,445,192.168.220.8,52299.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-16 22:49:40.580,0.044,TCP  ,EXT_SERVER,8000,192.168.200.9,62459.0,7,654,1,.AP.SF,32,normal,---,---,---
2017-03-21 11:00:17.502,0.446,TCP  ,192.168.210.5,51274,10541_251,80.0,4,    1121,1,.AP.S.,0,normal,---,---,---
2017-03-21 11:22:00.334,0.39,TCP  ,10712_206,443,192.168.220.8,57158.0,6,    3911,1,.AP.S.,32,normal,---,---,---
2017-03-21 15:35:36.545,0.0,TCP  ,192.168.220.15,47503,10643_146,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 16:10:02.657,0.002,TCP  ,192.168.220.4,60232,11010_57,443.0,3,     162,1,...R..,32,normal,---,---,---
2017-03-20 17:50:22.769,0.0,TCP  ,10377_172,443,192.168.220.13,45838.0,1,      54,1,.A....,0,normal,---,---,---
